,title,area,height,dic,year,cost,price,chamber,hall,layers,addr_district,addr_detail,price_cor,height_state,中,低,高,东北向,东南向,东向,东西向,北向,南北向,南向,西北向,西南向,西向,万家湾,光华,八宝街,内光华,内金沙,外光华,外金沙,天府广场,府南新区,杜甫草堂,浣花小区,石人小区,苏坡,草市街,西南财大,贝森,长顺街,顺城街,骡马市
3597,78号观邸,143.46,中,南向,2007,281.0,19587,4,2,32,天府广场,78号观邸锦里西路78号,19587.34141921093,16.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4667,78号观邸,143.46,中,南向,2007,281.0,19587,4,2,32,天府广场,78号观邸锦里西路78号,19587.34141921093,16.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3397,78号观邸,143.46,中,南向,2007,281.0,19587,4,2,32,天府广场,78号观邸锦里西路78号,19587.34141921093,16.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4219,78号观邸,143.46,中,南向,2007,281.0,19587,4,2,32,天府广场,78号观邸锦里西路78号,19587.34141921093,16.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2587,成都花园翠雍华庭,143.47,低,南向,2015,305.0,21258,3,2,11,贝森,青羊大道8号,21258.79974907646,2.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
444,成都花园翠雍华庭,143.47,低,南向,2015,305.0,21258,3,2,11,贝森,青羊大道8号,21258.79974907646,2.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4557,成都花园翠雍华庭,143.5,低,南北向,2003,305.0,21254,3,2,11,贝森,青羊大道8号,21254.355400696862,2.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
937,冠城花园二期,143.6,中,西南向,2002,300.0,20891,3,2,19,天府广场,小南街123号,20891.364902506964,9.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2161,冠城花园二期,143.6,中,西南向,2002,300.0,20891,3,2,19,天府广场,小南街123号,20891.364902506964,9.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2107,冠城花园二期,143.6,中,西南向,2002,300.0,20891,3,2,19,天府广场,小南街123号,20891.364902506964,9.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2390,东珠美地,143.86,低,东南向,2002,308.0,21409,4,2,18,草市街,东马道街19号,21409.703878771026,4.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2678,东珠美地,143.86,低,东南向,2002,308.0,21409,4,2,18,草市街,东马道街19号,21409.703878771026,4.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1862,东珠美地,143.86,低,东南向,2002,308.0,21409,4,2,18,草市街,东马道街19号,21409.703878771026,4.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
356,金沙鹭岛一期,143.89,中,东南向,2010,385.0,26756,4,2,27,内金沙,金沙鹭岛一期金沙遗址路55号,26756.550142469947,13.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,金沙鹭岛三期,143.95,低,东北向,2010,390.0,27092,4,2,27,内金沙,金沙鹭岛三期蜀辉路201号,27092.740534907956,6.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,金沙鹭岛三期,143.95,低,东北向,2010,390.0,27092,4,2,27,内金沙,金沙鹭岛三期蜀辉路201号,27092.740534907956,6.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,金沙鹭岛三期,143.95,低,东北向,2010,390.0,27092,4,2,27,内金沙,金沙鹭岛三期蜀辉路201号,27092.740534907956,6.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,金沙鹭岛一期,143.95,高,东北向,2010,385.0,26745,4,2,27,内金沙,金沙遗址路55号,26745.39770753734,20.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,华府金沙,143.96,中,东北向,2008,364.5,25319,4,2,32,内金沙,华府金沙蜀源路1号(金沙西单商场旁),25319.533203667685,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,华府金沙,143.96,中,东北向,2008,364.5,25319,4,2,32,内金沙,华府金沙蜀源路1号(金沙西单商场旁),25319.533203667685,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,华府金沙,143.96,中,东北向,2008,364.5,25319,4,2,32,内金沙,华府金沙蜀源路1号(金沙西单商场旁),25319.533203667685,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956,新阳光健康家园,143.97,高,南向,2014,252.5,17538,3,1,9,贝森,苏坡东路7号,17538.37605056609,6.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3481,金沙鹭岛一期,143.0,高,南北向,2011,400.0,27972,4,2,27,内金沙,金沙鹭岛一期金沙遗址路55号,27972.027972027972,20.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,西子香荷,143.0,高,南向,2010,318.0,22237,4,2,33,内光华,琼楼路99号,22237.76223776224,24.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,金沙鹭岛一期,143.0,中,西南向,2010,385.0,26923,4,2,27,内金沙,金沙鹭岛一期金沙遗址路55号,26923.076923076926,13.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,金沙鹭岛一期,143.0,中,西南向,2010,385.0,26923,4,2,27,内金沙,金沙鹭岛一期金沙遗址路55号,26923.076923076926,13.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,合能西贵金沙,143.0,中,南北向,2012,385.0,26923,4,2,12,内金沙,金沙遗址路88号,26923.076923076926,6.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,合能西贵金沙,143.0,中,南北向,2012,385.0,26923,4,2,12,内金沙,金沙遗址路88号,26923.076923076926,6.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,金沙鹭岛一期,143.0,低,南北向,2010,360.0,25174,4,2,27,内金沙,金沙遗址路55号,25174.825174825175,6.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,优品道一期,144.19,低,南北向,2012,365.0,25313,4,2,9,贝森,青羊大道99号,25313.82204036341,2.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4464,优品道一期,144.19,低,南北向,2012,365.0,25313,4,2,9,贝森,青羊大道99号,25313.82204036341,2.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4470,优品道一期,144.19,低,南北向,2012,365.0,25313,4,2,9,贝森,青羊大道99号,25313.82204036341,2.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1686,二十一世纪花园三期,144.37,中,南向,2003,240.0,16623,3,2,7,贝森,贝森路111号,16623.952344669946,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3138,二十一世纪花园三期,144.37,中,南向,2003,240.0,16623,3,2,7,贝森,贝森路111号,16623.952344669946,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1859,二十一世纪花园三期,144.37,中,南向,2003,240.0,16623,3,2,7,贝森,贝森路111号,16623.952344669946,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
174,金沙芙蓉苑,144.51,中,东南向,2014,300.0,20759,3,2,6,内金沙,金鹏街50号,20759.809009757115,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,金沙芙蓉苑,144.51,中,东南向,2014,300.0,20759,3,2,6,内金沙,金鹏街50号,20759.809009757115,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,上品金沙,144.66,低,南向,2015,363.0,25093,3,2,12,内金沙,上品金沙,25093.322272915804,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,上品金沙,144.66,低,南向,2015,363.0,25093,3,2,12,内金沙,上品金沙,25093.322272915804,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,金沙愉景一期,144.91,低,西南向,2007,308.0,21254,4,2,11,外金沙,清波路390号,21254.571803188184,2.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93,金沙愉景一期,144.91,高,西南向,2007,260.0,17942,3,2,11,外金沙,清波路390号,17942.171002691324,8.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1085,金沙愉景一期,144.91,高,西南向,2007,260.0,17942,3,2,11,外金沙,清波路390号,17942.171002691324,8.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2540,铸信境界,144.0,中,东向,2009,280.0,19444,3,1,27,贝森,贝森路323号,19444.444444444445,13.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3562,成都花园上城,144.0,高,南北向,2009,368.0,25555,3,2,22,贝森,成都花园上城家园南街1号,25555.555555555555,16.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3516,华府金沙,144.0,高,南北向,2014,410.0,28472,4,2,32,内金沙,华府金沙蜀源路1号(金沙西单商场旁),28472.222222222223,24.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,优品道一期,144.0,低,南北向,2012,365.0,25347,3,2,11,贝森,青羊大道99号,25347.222222222223,2.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3657,华府金沙,144.0,高,南北向,2014,410.0,28472,4,2,32,内金沙,华府金沙蜀源路1号(金沙西单商场旁),28472.222222222223,24.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690,合能西贵金沙,144.0,中,南向,2012,330.0,22916,4,1,27,内金沙,合能西贵金沙金沙遗址路88号,22916.666666666664,13.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,米兰香洲,144.0,高,西南向,2007,267.0,18541,4,2,18,外金沙,滨河路104号(苏坡立交旁),18541.666666666668,13.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3043,铸信境界,144.0,中,东向,2009,280.0,19444,3,1,27,贝森,贝森路323号,19444.444444444445,13.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3467,富力丽思国际公馆,145.03,高,东南向,2012,218.0,15031,3,2,32,顺城街,富力丽思国际公馆顺城大街289号,15031.372819416672,24.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3759,富力丽思国际公馆,145.03,高,东南向,2012,218.0,15031,3,2,32,顺城街,富力丽思国际公馆顺城大街289号,15031.372819416672,24.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4024,龙景花园,145.12,中,东南向,2006,490.0,33765,3,2,5,浣花小区,百卉路21号,33765.1598676957,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4415,成都花园翠雍华庭,145.3,中,西南向,2003,298.0,20509,4,2,11,贝森,青羊大道8号,20509.29112181693,5.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4254,成都花园翠雍华庭,145.3,中,西南向,2003,298.0,20509,4,2,11,贝森,青羊大道8号,20509.29112181693,5.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3575,成都花园翠雍华庭,145.3,中,西南向,2003,298.0,20509,4,2,11,贝森,青羊大道8号,20509.29112181693,5.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1904,金沙西园四期,145.43,低,南北向,2009,408.0,28054,4,2,26,内金沙,金沙西园四期金鹏街109号,28054.73423640239,6.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3990,金沙西园三期,145.4,低,南向,2020,390.0,26822,3,2,24,内金沙,金阳路112号,26822.558459422282,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,潮蓉花园,145.55,低,东北向,2000,209.0,14359,3,2,11,府南新区,同善桥南街6号,14359.326691858467,2.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3740,融创观玺台,145.66,中,东西向,2018,400.0,27461,4,2,20,内光华,西货站路207号(青羊万达旁),27461.211039406837,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,融创观玺台,145.66,中,东西向,2018,400.0,27461,4,2,20,内光华,西货站路207号(青羊万达旁),27461.211039406837,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,潮蓉花园,145.74,高,东南向,2000,219.0,15026,3,1,11,府南新区,同善桥南街6号,15026.759983532316,8.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1493,潮蓉花园,145.74,高,东南向,2000,219.0,15026,3,1,11,府南新区,同善桥南街6号,15026.759983532316,8.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3355,龙景花园,145.75,低,东向,2006,480.0,32933,3,2,5,浣花小区,百卉路21号,32933.10463121784,1.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4252,龙景花园,145.75,低,东向,2006,480.0,32933,3,2,5,浣花小区,百卉路21号,32933.10463121784,1.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2806,博瑞都市花园,145.7,高,东西向,2003,300.0,20590,3,2,6,贝森,青羊大道101号,20590.253946465342,4.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4412,成勘院电梯公寓,145.0,低,南向,2006,270.0,18620,4,2,16,浣花小区,清江东路186号,18620.689655172413,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4330,成勘院电梯公寓,145.0,低,南向,2006,270.0,18620,4,2,16,浣花小区,清江东路186号,18620.689655172413,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3779,中鹏花园C区,145.0,高,东南向,1998,167.0,11517,5,2,6,外光华,苏坡中路48号,11517.241379310346,4.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,融创观玺台,145.0,中,南北向,2018,600.0,41379,4,2,23,内光华,西货站路207号(青羊万达旁),41379.31034482759,11.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,金沙西园三期,145.0,中,南北向,2012,385.0,26551,4,2,20,内金沙,金阳路112号,26551.724137931036,10.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,卧龙晓城,146.43,低,南向,2003,215.0,14682,3,2,10,贝森,青羊大道288号,14682.783582599193,2.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4436,香榭名苑,146.66,高,东南向,2002,240.0,16364,3,1,7,府南新区,同善桥南街9号,16364.38019909996,5.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
669,香榭名苑,146.66,中,东南向,2002,240.0,16364,3,2,7,府南新区,香榭名苑同善桥南街9号,16364.38019909996,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4131,78号观邸,146.69,低,南北向,2007,390.0,26586,5,2,32,天府广场,锦里西路78号,26586.679391914924,8.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167,78号观邸,146.69,低,东南向,2015,388.0,26450,3,2,32,天府广场,锦里西路78号,26450.337446315356,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1165,78号观邸,146.69,低,东南向,2015,388.0,26450,3,2,32,天府广场,锦里西路78号,26450.337446315356,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3474,紫御熙庭,146.0,中,南向,2018,420.0,28767,4,2,11,光华,紫御熙庭,28767.12328767123,5.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,富力史丹尼,146.0,中,南北向,2018,188.0,12876,3,2,33,顺城街,顺城大街289号,12876.712328767124,16.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
555,碧华邻,146.0,中,南向,2007,370.0,25342,3,2,18,内光华,东坡北三路99号,25342.465753424658,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,富力史丹尼,146.0,中,南北向,2018,188.0,12876,3,2,33,顺城街,顺城大街289号,12876.712328767124,16.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3576,金沙鹭岛一期,147.02,高,西南向,2010,330.0,22445,4,2,27,内金沙,金沙鹭岛一期金沙遗址路55号,22445.925724391236,20.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,浣花庭园,147.08,低,南向,2003,490.0,33315,3,2,5,浣花小区,浣花庭园望仙场街267号,33315.20261082404,1.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3970,文翁华府,147.36,高,东南向,2014,330.0,22394,4,1,35,天府广场,文庙西街80号,22394.136807817587,26.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2098,78号观邸,147.69,高,东南向,2014,395.0,26745,4,2,32,天府广场,锦里西路78号,26745.20956056605,24.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1773,米兰香洲,147.0,低,西南向,2014,312.0,21224,3,2,18,外金沙,滨河路104号(苏坡立交旁),21224.48979591837,4.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
683,米兰香洲,147.0,高,西南向,2007,270.0,18367,4,2,18,外金沙,米兰香洲滨河路104号(苏坡立交旁),18367.34693877551,13.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2044,金沙鹭岛一期,147.0,中,西南向,2010,355.0,24149,4,2,27,内金沙,金沙鹭岛一期金沙遗址路55号,24149.659863945577,13.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,米兰香洲,147.0,低,西南向,2014,312.0,21224,3,2,18,外金沙,滨河路104号(苏坡立交旁),21224.48979591837,4.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1122,米兰香洲,147.0,低,西南向,2014,312.0,21224,3,2,18,外金沙,滨河路104号(苏坡立交旁),21224.48979591837,4.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2786,米兰香洲,147.0,低,西南向,2014,312.0,21224,3,2,18,外金沙,滨河路104号(苏坡立交旁),21224.48979591837,4.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1100,北斗星花园公寓,148.01,高,南向,2001,220.0,14863,3,2,21,草市街,北斗星花园公寓北大街119号,14863.860549962841,15.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
751,北斗星花园公寓,148.01,中,东南向,2001,225.0,15201,3,1,21,草市街,北大街119号,15201.675562461996,10.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2638,北斗星花园公寓,148.01,中,东南向,2001,225.0,15201,3,1,21,草市街,北大街119号,15201.675562461996,10.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1797,中房金沙海棠,148.08,高,西南向,2012,305.0,20596,4,2,20,外金沙,蜀鑫东路88号,20596.974608319826,15.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1444,齐力花园,148.27,低,东南向,2014,249.5,16827,3,2,6,外光华,青羊大道318号,16827.409455722667,1.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,齐力花园,148.27,中,东西向,2002,263.9,17798,3,2,5,外光华,青羊大道318号,17798.61064274634,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,齐力花园,148.27,低,东南向,2014,249.5,16827,3,2,6,外光华,青羊大道318号,16827.409455722667,1.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,齐力花园,148.27,高,西北向,2002,235.0,15849,3,2,5,外光华,青羊大道318号,15849.463816011328,3.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,齐力花园,148.27,高,西北向,2002,235.0,15849,3,2,5,外光华,青羊大道318号,15849.463816011328,3.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,香木林新城,148.44,低,南向,2005,370.0,24925,3,1,11,内光华,瑞联路171号,24925.89598490973,2.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,香木林新城,148.44,低,南向,2005,370.0,24925,3,1,11,内光华,瑞联路171号,24925.89598490973,2.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,天合凯旋城,148.65,高,南向,2008,270.0,18163,3,2,31,贝森,天合凯旋城瑞联路66号,18163.471241170533,23.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
781,金沙鹭岛二期,148.72,中,东南向,2012,415.0,27904,4,2,26,内金沙,金沙鹭岛二期蜀风路177号,27904.787520172136,13.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,金沙鹭岛二期,148.72,中,东南向,2012,415.0,27904,4,2,26,内金沙,金沙鹭岛二期蜀风路177号,27904.787520172136,13.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,冠城花园二期,148.98,中,西北向,2002,309.0,20741,3,1,19,天府广场,小南街123号,20741.039065646397,9.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1105,冠城花园二期,148.98,中,西北向,2002,309.0,20741,3,1,19,天府广场,小南街123号,20741.039065646397,9.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
